Frame,Timestamp,TrackID,Role,AOI,x1,y1,x2,y2
16081,644.4058,200,Target,Head,923,290,1044,412
16081,644.4058,200,Target,Body,896,295,1069,705
16081,644.4058,200,Target,Feet,912,635,1055,732
16081,644.4058,200,Target,Peripersonal,877,267,1088,749
16081,644.4058,202,3,FullBody,1745,493,1889,696
16081,644.4058,201,Confederate_2,FullBody,1791,516,1940,892
16082,644.4458,202,3,FullBody,1746,490,1884,692
16083,644.4859,202,3,FullBody,1745,491,1883,696
16083,644.4859,201,Confederate_2,FullBody,1795,513,1933,885
16084,644.526,202,3,FullBody,1747,488,1882,689
16084,644.526,200,Target,Head,921,289,1042,411
16084,644.526,200,Target,Body,895,292,1066,704
16084,644.526,200,Target,Feet,913,633,1056,732
16084,644.526,200,Target,Peripersonal,876,266,1085,749
16085,644.566,202,3,FullBody,1751,486,1887,689
16085,644.566,200,Target,Head,922,289,1043,410
16085,644.566,200,Target,Body,897,293,1069,704
16085,644.566,200,Target,Feet,914,634,1059,733
16085,644.566,200,Target,Peripersonal,877,266,1088,750
16085,644.566,201,Confederate_2,FullBody,1793,510,1937,892
16086,644.6061,202,3,FullBody,1755,488,1895,691
16086,644.6061,200,Target,Head,924,291,1044,411
16086,644.6061,200,Target,Body,899,295,1071,705
16086,644.6061,200,Target,Feet,917,637,1061,734
16086,644.6061,200,Target,Peripersonal,880,267,1091,751
16086,644.6061,201,Confederate_2,FullBody,1805,510,1939,890
16087,644.6462,202,3,FullBody,1760,490,1904,692
16087,644.6462,200,Target,Head,928,293,1048,413
16087,644.6462,200,Target,Body,904,296,1075,706
16087,644.6462,200,Target,Feet,921,638,1065,736
16087,644.6462,200,Target,Peripersonal,885,269,1093,753
16088,644.6863,202,3,FullBody,1764,492,1914,696
16088,644.6863,200,Target,Head,932,294,1054,415
16088,644.6863,200,Target,Body,907,298,1079,708
16088,644.6863,200,Target,Feet,925,640,1068,737
16088,644.6863,200,Target,Peripersonal,888,271,1098,754
16088,644.6863,201,Confederate_2,FullBody,1805,514,1918,894
16089,644.7263,202,3,FullBody,1771,494,1920,701
16089,644.7263,200,Target,Head,937,296,1057,417
16089,644.7263,200,Target,Body,911,301,1084,709
16089,644.7263,200,Target,Feet,927,641,1071,738
16089,644.7263,200,Target,Peripersonal,891,272,1104,755
16089,644.7263,201,Confederate_2,FullBody,1836,518,1925,904
16090,644.7664,202,3,FullBody,1776,498,1923,706
16090,644.7664,200,Target,Head,940,296,1060,417
16090,644.7664,200,Target,Body,914,301,1087,709
16090,644.7664,200,Target,Feet,930,642,1073,739
16090,644.7664,200,Target,Peripersonal,895,273,1107,757
16090,644.7664,201,Confederate_2,FullBody,1844,521,1928,910
16091,644.8065,202,3,FullBody,1778,501,1922,705
16091,644.8065,200,Target,Head,942,296,1063,417
16091,644.8065,200,Target,Body,916,301,1088,709
16091,644.8065,200,Target,Feet,931,640,1073,739
16091,644.8065,200,Target,Peripersonal,896,272,1108,756
16091,644.8065,201,Confederate_2,FullBody,1838,578,1928,915
16092,644.8466,202,3,FullBody,1776,507,1927,711
16092,644.8466,200,Target,Head,943,295,1064,416
16092,644.8466,200,Target,Body,916,300,1088,709
16092,644.8466,200,Target,Feet,929,639,1072,740
16092,644.8466,200,Target,Peripersonal,896,271,1108,757
16093,644.8866,202,3,FullBody,1766,512,1913,711
16093,644.8866,200,Target,Head,940,297,1061,418
16093,644.8866,200,Target,Body,912,303,1085,710
16093,644.8866,200,Target,Feet,925,644,1068,741
16093,644.8866,200,Target,Peripersonal,893,273,1104,758
16093,644.8866,201,Confederate_2,FullBody,1819,532,1922,910
16094,644.9267,202,3,FullBody,1737,512,1902,707
16094,644.9267,200,Target,Head,933,299,1055,420
16094,644.9267,200,Target,Body,905,304,1078,713
16094,644.9267,200,Target,Feet,918,646,1061,743
16094,644.9267,200,Target,Peripersonal,885,275,1098,761
16094,644.9267,205,Confederate_1,FullBody,1504,469,1634,636
16094,644.9267,201,Confederate_2,FullBody,1813,531,1940,919
16095,644.9668,202,3,FullBody,1748,507,1892,705
16095,644.9668,200,Target,Head,925,299,1047,420
16095,644.9668,200,Target,Body,899,304,1070,713
16095,644.9668,200,Target,Feet,911,643,1056,740
16095,644.9668,200,Target,Peripersonal,879,276,1090,757
16095,644.9668,205,Confederate_1,FullBody,1495,470,1624,633
16095,644.9668,201,Confederate_2,FullBody,1792,530,1940,899
16096,645.0068,202,3,FullBody,1735,502,1873,699
16096,645.0068,200,Target,Head,917,297,1038,418
16096,645.0068,200,Target,Body,891,302,1062,709
16096,645.0068,200,Target,Feet,902,641,1047,740
16096,645.0068,200,Target,Peripersonal,873,274,1081,757
16096,645.0068,201,Confederate_2,FullBody,1772,523,1938,900
16097,645.0469,202,3,FullBody,1722,497,1863,696
16097,645.0469,200,Target,Head,910,295,1031,416
16097,645.0469,200,Target,Body,883,299,1054,707
16097,645.0469,200,Target,Feet,896,638,1041,736
16097,645.0469,200,Target,Peripersonal,864,272,1074,753
16097,645.0469,201,Confederate_2,FullBody,1757,519,1940,902
16097,645.0469,205,Confederate_1,FullBody,1474,464,1600,625
16098,645.087,202,3,FullBody,1714,492,1854,691
16098,645.087,200,Target,Head,903,290,1024,411
16098,645.087,200,Target,Body,876,295,1049,705
16098,645.087,200,Target,Feet,892,635,1033,733
16098,645.087,200,Target,Peripersonal,856,267,1068,750
16098,645.087,201,Confederate_2,FullBody,1751,512,1940,898
16099,645.1271,202,3,FullBody,1708,487,1847,684
16099,645.1271,200,Target,Head,897,289,1018,410
16099,645.1271,200,Target,Body,870,292,1042,702
16099,645.1271,200,Target,Feet,888,634,1029,731
16099,645.1271,200,Target,Peripersonal,851,265,1061,748
16099,645.1271,201,Confederate_2,FullBody,1747,509,1938,880
16100,645.1671,202,3,FullBody,1702,487,1838,683
16100,645.1671,200,Target,Head,894,289,1015,410
16100,645.1671,200,Target,Body,867,292,1040,702
16100,645.1671,200,Target,Feet,885,634,1026,731
16100,645.1671,200,Target,Peripersonal,847,265,1059,748
16100,645.1671,201,Confederate_2,FullBody,1743,508,1932,881
16101,645.2072,202,3,FullBody,1701,488,1836,683
16101,645.2072,200,Target,Head,892,290,1013,411
16101,645.2072,200,Target,Body,865,292,1039,703
16101,645.2072,200,Target,Feet,884,635,1025,732
16101,645.2072,200,Target,Peripersonal,845,266,1059,749
16101,645.2072,201,Confederate_2,FullBody,1740,509,1930,879
16101,645.2072,205,Confederate_1,FullBody,1479,455,1584,607
16102,645.2473,202,3,FullBody,1676,491,1840,691
16102,645.2473,200,Target,Head,893,291,1014,412
16102,645.2473,200,Target,Body,868,294,1040,703
16102,645.2473,200,Target,Feet,886,637,1027,734
16102,645.2473,200,Target,Peripersonal,848,267,1059,751
16102,645.2473,201,Confederate_2,FullBody,1740,511,1935,886
16103,645.2873,202,3,FullBody,1681,490,1848,688
16103,645.2873,200,Target,Head,896,292,1018,413
16103,645.2873,200,Target,Body,870,294,1042,706
16103,645.2873,200,Target,Feet,890,637,1030,734
16103,645.2873,200,Target,Peripersonal,851,268,1061,751
16103,645.2873,201,Confederate_2,FullBody,1744,512,1940,898
16104,645.3274,202,3,FullBody,1717,491,1860,697
16104,645.3274,200,Target,Head,902,292,1024,412
16104,645.3274,200,Target,Body,877,296,1048,705
16104,645.3274,200,Target,Feet,895,636,1037,733
16104,645.3274,200,Target,Peripersonal,858,268,1067,750
16104,645.3274,201,Confederate_2,FullBody,1760,513,1940,909
16104,645.3274,205,Confederate_1,FullBody,1494,459,1598,606
16105,645.3675,202,3,FullBody,1728,490,1868,696
16105,645.3675,200,Target,Head,908,293,1029,414
16105,645.3675,200,Target,Body,883,297,1054,705
16105,645.3675,200,Target,Feet,900,636,1043,734
16105,645.3675,200,Target,Peripersonal,864,270,1073,750
16105,645.3675,201,Confederate_2,FullBody,1775,512,1940,906
16105,645.3675,205,Confederate_1,FullBody,1474,455,1605,617
16106,645.4076,202,3,FullBody,1738,488,1874,690
16106,645.4076,200,Target,Head,913,294,1033,415
16106,645.4076,200,Target,Body,887,299,1062,707
16106,645.4076,200,Target,Feet,905,639,1050,736
16106,645.4076,200,Target,Peripersonal,866,271,1083,753
16106,645.4076,201,Confederate_2,FullBody,1782,511,1940,883
16107,645.4476,202,3,FullBody,1743,485,1884,688
16107,645.4476,200,Target,Head,915,296,1036,417
16107,645.4476,200,Target,Body,891,299,1062,710
16107,645.4476,200,Target,Feet,910,641,1053,739
16107,645.4476,200,Target,Peripersonal,872,272,1081,756
16108,645.4877,202,3,FullBody,1748,479,1885,683
16108,645.4877,200,Target,Head,915,298,1036,419
16108,645.4877,200,Target,Body,892,300,1063,713
16108,645.4877,200,Target,Feet,912,643,1056,741
16108,645.4877,200,Target,Peripersonal,873,274,1082,758
16108,645.4877,205,Confederate_1,FullBody,1492,451,1621,605
16108,645.4877,201,Confederate_2,FullBody,1795,501,1931,878
16109,645.5278,202,3,FullBody,1753,474,1885,677
16109,645.5278,200,Target,Head,915,299,1036,420
16109,645.5278,200,Target,Body,892,301,1064,713
16109,645.5278,200,Target,Feet,914,643,1057,742
16109,645.5278,200,Target,Peripersonal,873,276,1083,759
16109,645.5278,205,Confederate_1,FullBody,1495,446,1621,610
16109,645.5278,201,Confederate_2,FullBody,1807,495,1934,875
16110,645.5679,202,3,FullBody,1754,470,1886,671
16110,645.5679,200,Target,Head,914,299,1035,420
16110,645.5679,200,Target,Body,892,302,1064,714
16110,645.5679,200,Target,Feet,916,644,1059,742
16110,645.5679,200,Target,Peripersonal,873,276,1083,760
16110,645.5679,205,Confederate_1,FullBody,1495,443,1620,607
16110,645.5679,201,Confederate_2,FullBody,1802,493,1933,874
16111,645.6079,202,3,FullBody,1754,467,1888,665
16111,645.6079,200,Target,Head,914,298,1034,419
16111,645.6079,200,Target,Body,893,300,1064,711
16111,645.6079,200,Target,Feet,917,642,1060,741
16111,645.6079,200,Target,Peripersonal,875,274,1082,758
16111,645.6079,205,Confederate_1,FullBody,1496,439,1619,602
16112,645.648,202,3,FullBody,1752,460,1887,657
16112,645.648,200,Target,Head,914,296,1034,417
16112,645.648,200,Target,Body,893,297,1064,710
16112,645.648,200,Target,Feet,918,639,1061,739
16112,645.648,200,Target,Peripersonal,874,272,1083,756
16112,645.648,205,Confederate_1,FullBody,1496,435,1620,595
16112,645.648,201,Confederate_2,FullBody,1814,483,1931,859
16113,645.6881,202,3,FullBody,1751,457,1888,656
16113,645.6881,200,Target,Head,914,295,1034,416
16113,645.6881,200,Target,Body,894,297,1064,710
16113,645.6881,200,Target,Feet,918,638,1062,739
16113,645.6881,200,Target,Peripersonal,875,271,1083,756
16113,645.6881,205,Confederate_1,FullBody,1495,433,1621,597
16113,645.6881,201,Confederate_2,FullBody,1813,480,1932,853
16114,645.7281,202,3,FullBody,1752,458,1888,656
16114,645.7281,200,Target,Head,913,297,1034,418
16114,645.7281,200,Target,Body,893,299,1064,711
16114,645.7281,200,Target,Feet,918,641,1061,741
16114,645.7281,200,Target,Peripersonal,874,273,1083,758
16114,645.7281,205,Confederate_1,FullBody,1495,434,1619,597
16114,645.7281,201,Confederate_2,FullBody,1821,482,1931,858
16115,645.7682,202,3,FullBody,1753,463,1886,662
16115,645.7682,200,Target,Head,913,300,1033,421
16115,645.7682,200,Target,Body,892,303,1063,713
16115,645.7682,200,Target,Feet,918,644,1060,744
16115,645.7682,200,Target,Peripersonal,873,276,1082,761
16115,645.7682,205,Confederate_1,FullBody,1494,439,1620,603
16115,645.7682,201,Confederate_2,FullBody,1804,485,1932,861
16116,645.8083,202,3,FullBody,1748,463,1879,660
16116,645.8083,200,Target,Head,912,303,1032,424
16116,645.8083,200,Target,Body,892,306,1062,716
16116,645.8083,200,Target,Feet,916,645,1059,746
16116,645.8083,200,Target,Peripersonal,873,279,1080,763
16116,645.8083,205,Confederate_1,FullBody,1496,439,1617,605
16116,645.8083,201,Confederate_2,FullBody,1804,487,1930,860
16117,645.8484,202,3,FullBody,1747,464,1878,659
16117,645.8484,200,Target,Head,910,304,1031,425
16117,645.8484,200,Target,Body,890,307,1060,715
16117,645.8484,200,Target,Feet,915,646,1059,746
16117,645.8484,200,Target,Peripersonal,872,280,1079,763
16117,645.8484,205,Confederate_1,FullBody,1496,438,1615,605
16117,645.8484,201,Confederate_2,FullBody,1807,487,1928,864
16118,645.8884,202,3,FullBody,1745,463,1879,658
16118,645.8884,200,Target,Head,909,303,1030,424
16118,645.8884,200,Target,Body,890,307,1060,715
16118,645.8884,200,Target,Feet,915,645,1058,746
16118,645.8884,200,Target,Peripersonal,871,280,1079,763
16118,645.8884,205,Confederate_1,FullBody,1495,437,1613,603
16118,645.8884,201,Confederate_2,FullBody,1801,486,1940,852
16119,645.9285,202,3,FullBody,1748,461,1877,659
16119,645.9285,200,Target,Head,909,305,1030,426
16119,645.9285,200,Target,Body,890,308,1060,718
16119,645.9285,200,Target,Feet,917,647,1059,747
16119,645.9285,200,Target,Peripersonal,871,281,1078,764
16119,645.9285,205,Confederate_1,FullBody,1496,438,1614,606
16119,645.9285,201,Confederate_2,FullBody,1803,485,1929,863
16120,645.9686,202,3,FullBody,1750,462,1882,659
16120,645.9686,200,Target,Head,911,308,1031,429
16120,645.9686,200,Target,Body,891,310,1061,720
16120,645.9686,200,Target,Feet,918,648,1061,750
16120,645.9686,200,Target,Peripersonal,873,284,1079,767
16120,645.9686,205,Confederate_1,FullBody,1496,439,1616,605
16120,645.9686,201,Confederate_2,FullBody,1806,487,1930,861
16121,646.0087,202,3,FullBody,1751,461,1882,656
16121,646.0087,200,Target,Head,911,310,1032,431
16121,646.0087,200,Target,Body,891,312,1062,722
16121,646.0087,200,Target,Feet,918,649,1062,752
16121,646.0087,200,Target,Peripersonal,872,286,1081,768
16121,646.0087,205,Confederate_1,FullBody,1497,438,1617,605
16121,646.0087,201,Confederate_2,FullBody,1817,487,1929,862
16122,646.0487,202,3,FullBody,1748,458,1883,653
16122,646.0487,200,Target,Head,910,309,1031,431
16122,646.0487,200,Target,Body,890,312,1061,721
16122,646.0487,200,Target,Feet,919,648,1061,750
16122,646.0487,200,Target,Peripersonal,872,286,1080,767
16122,646.0487,205,Confederate_1,FullBody,1496,437,1616,602
16122,646.0487,201,Confederate_2,FullBody,1812,485,1927,859
16123,646.0888,202,3,FullBody,1748,452,1881,646
16123,646.0888,200,Target,Head,909,307,1029,428
16123,646.0888,200,Target,Body,889,310,1060,719
16123,646.0888,200,Target,Feet,919,647,1060,749
16123,646.0888,200,Target,Peripersonal,871,283,1079,766
16123,646.0888,205,Confederate_1,FullBody,1493,434,1616,595
16123,646.0888,201,Confederate_2,FullBody,1803,476,1925,840
16124,646.1289,202,3,FullBody,1746,444,1879,642
16124,646.1289,200,Target,Head,906,303,1027,424
16124,646.1289,200,Target,Body,888,305,1058,716
16124,646.1289,200,Target,Feet,918,643,1060,745
16124,646.1289,200,Target,Peripersonal,869,280,1077,761
16124,646.1289,205,Confederate_1,FullBody,1489,426,1612,590
16124,646.1289,201,Confederate_2,FullBody,1795,472,1940,824
16125,646.1689,202,3,FullBody,1744,438,1873,639
16125,646.1689,200,Target,Head,903,299,1024,421
16125,646.1689,200,Target,Body,886,300,1056,712
16125,646.1689,200,Target,Feet,916,640,1059,741
16125,646.1689,200,Target,Peripersonal,867,276,1075,758
16125,646.1689,205,Confederate_1,FullBody,1486,420,1610,577
16125,646.1689,201,Confederate_2,FullBody,1794,463,1940,818
16126,646.209,202,3,FullBody,1742,435,1873,636
16126,646.209,200,Target,Head,901,298,1022,420
16126,646.209,200,Target,Body,883,299,1054,713
16126,646.209,200,Target,Feet,914,641,1058,742
16126,646.209,200,Target,Peripersonal,865,275,1073,760
16126,646.209,205,Confederate_1,FullBody,1482,417,1606,579
16126,646.209,201,Confederate_2,FullBody,1792,463,1940,819
16127,646.2491,202,3,FullBody,1738,437,1867,640
16127,646.2491,200,Target,Head,898,301,1019,423
16127,646.2491,200,Target,Body,881,302,1052,716
16127,646.2491,200,Target,Feet,912,643,1056,745
16127,646.2491,200,Target,Peripersonal,862,277,1070,762
16127,646.2491,205,Confederate_1,FullBody,1480,421,1604,583
16127,646.2491,201,Confederate_2,FullBody,1787,465,1940,826
16128,646.2892,202,3,FullBody,1729,440,1866,640
16128,646.2892,200,Target,Head,895,305,1016,427
16128,646.2892,200,Target,Body,877,306,1048,720
16128,646.2892,200,Target,Feet,908,647,1052,749
16128,646.2892,200,Target,Peripersonal,858,282,1067,766
16128,646.2892,205,Confederate_1,FullBody,1475,423,1598,587
16128,646.2892,201,Confederate_2,FullBody,1790,466,1940,849
16129,646.3292,202,3,FullBody,1720,445,1852,643
16129,646.3292,200,Target,Head,889,309,1009,431
16129,646.3292,200,Target,Body,872,310,1041,724
16129,646.3292,200,Target,Feet,904,650,1044,753
16129,646.3292,200,Target,Peripersonal,854,285,1059,770
16129,646.3292,205,Confederate_1,FullBody,1467,427,1590,595
16129,646.3292,201,Confederate_2,FullBody,1767,471,1940,847
16130,646.3693,202,3,FullBody,1711,446,1845,639
16130,646.3693,200,Target,Head,884,312,1005,434
16130,646.3693,200,Target,Body,866,313,1037,725
16130,646.3693,200,Target,Feet,899,653,1039,755
16130,646.3693,200,Target,Peripersonal,847,289,1056,772
16130,646.3693,205,Confederate_1,FullBody,1461,430,1585,589
16130,646.3693,201,Confederate_2,FullBody,1760,474,1939,836
16131,646.4094,202,3,FullBody,1706,446,1840,642
16131,646.4094,200,Target,Head,880,313,1001,434
16131,646.4094,200,Target,Body,863,316,1032,725
16131,646.4094,200,Target,Feet,895,654,1037,755
16131,646.4094,200,Target,Peripersonal,844,289,1051,772
16131,646.4094,201,Confederate_2,FullBody,1754,474,1933,840
16132,646.4495,202,3,FullBody,1701,446,1827,641
16132,646.4495,200,Target,Head,877,312,998,434
16132,646.4495,200,Target,Body,860,315,1030,724
16132,646.4495,200,Target,Feet,893,654,1034,754
16132,646.4495,200,Target,Peripersonal,842,289,1048,771
16132,646.4495,201,Confederate_2,FullBody,1755,472,1935,840
16132,646.4495,205,Confederate_1,FullBody,1451,433,1574,593
16133,646.4895,202,3,FullBody,1698,446,1828,642
16133,646.4895,200,Target,Head,875,313,996,435
16133,646.4895,200,Target,Body,858,315,1028,723
16133,646.4895,200,Target,Feet,891,655,1032,754
16133,646.4895,200,Target,Peripersonal,840,290,1046,771
16133,646.4895,201,Confederate_2,FullBody,1749,470,1933,829
16133,646.4895,205,Confederate_1,FullBody,1451,434,1572,586
16134,646.5296,202,3,FullBody,1697,446,1827,640
16134,646.5296,200,Target,Head,873,313,994,435
16134,646.5296,200,Target,Body,856,315,1027,725
16134,646.5296,200,Target,Feet,889,654,1030,754
16134,646.5296,200,Target,Peripersonal,837,290,1046,771
16134,646.5296,201,Confederate_2,FullBody,1748,470,1929,827
16134,646.5296,205,Confederate_1,FullBody,1448,432,1568,588
16135,646.5697,202,3,FullBody,1695,446,1827,644
16135,646.5697,200,Target,Head,871,313,992,435
16135,646.5697,200,Target,Body,854,315,1026,725
16135,646.5697,200,Target,Feet,889,656,1028,754
16135,646.5697,200,Target,Peripersonal,834,290,1045,771
16135,646.5697,201,Confederate_2,FullBody,1745,470,1928,829
16135,646.5697,205,Confederate_1,FullBody,1449,433,1566,587
16136,646.6097,202,3,FullBody,1694,446,1826,643
16136,646.6097,200,Target,Head,870,314,990,436
16136,646.6097,200,Target,Body,853,315,1024,727
16136,646.6097,200,Target,Feet,887,656,1027,756
16136,646.6097,200,Target,Peripersonal,835,291,1043,773
16136,646.6097,201,Confederate_2,FullBody,1742,470,1929,836
16136,646.6097,205,Confederate_1,FullBody,1446,433,1565,585
16137,646.6498,202,3,FullBody,1691,445,1819,640
16137,646.6498,200,Target,Head,867,314,988,435
16137,646.6498,200,Target,Body,850,314,1022,727
16137,646.6498,200,Target,Feet,885,655,1026,756
16137,646.6498,200,Target,Peripersonal,831,290,1041,773
16137,646.6498,201,Confederate_2,FullBody,1744,470,1925,840
16138,646.6899,202,3,FullBody,1686,445,1815,643
16138,646.6899,200,Target,Head,866,314,987,436
16138,646.6899,200,Target,Body,848,314,1020,729
16138,646.6899,200,Target,Feet,883,654,1025,757
16138,646.6899,200,Target,Peripersonal,829,291,1038,774
16138,646.6899,201,Confederate_2,FullBody,1739,470,1926,821
16138,646.6899,205,Confederate_1,FullBody,1441,430,1557,589
16139,646.73,202,3,FullBody,1683,446,1812,644
16139,646.73,200,Target,Head,864,316,985,438
16139,646.73,200,Target,Body,847,317,1018,730
16139,646.73,200,Target,Feet,881,657,1023,758
16139,646.73,200,Target,Peripersonal,828,293,1036,775
16139,646.73,201,Confederate_2,FullBody,1742,470,1925,822
16139,646.73,205,Confederate_1,FullBody,1439,432,1555,587
16140,646.77,202,3,FullBody,1681,446,1808,644
16140,646.77,200,Target,Head,863,317,983,438
16140,646.77,200,Target,Body,846,319,1017,733
16140,646.77,200,Target,Feet,880,657,1022,760
16140,646.77,200,Target,Peripersonal,827,293,1036,777
16140,646.77,201,Confederate_2,FullBody,1733,469,1920,822
16140,646.77,205,Confederate_1,FullBody,1436,433,1553,586
16141,646.8101,202,3,FullBody,1680,446,1804,639
16141,646.8101,200,Target,Head,861,317,982,439
16141,646.8101,200,Target,Body,845,318,1016,731
16141,646.8101,200,Target,Feet,880,657,1022,760
16141,646.8101,200,Target,Peripersonal,826,294,1035,776
16141,646.8101,201,Confederate_2,FullBody,1731,467,1921,827
16141,646.8101,205,Confederate_1,FullBody,1435,432,1552,587
16142,646.8502,202,3,FullBody,1679,445,1805,639
16142,646.8502,200,Target,Head,861,316,981,438
16142,646.8502,200,Target,Body,844,318,1015,730
16142,646.8502,200,Target,Feet,879,656,1021,758
16142,646.8502,200,Target,Peripersonal,826,293,1034,774
16142,646.8502,201,Confederate_2,FullBody,1731,467,1920,824
16143,646.8902,202,3,FullBody,1681,444,1803,639
16143,646.8902,200,Target,Head,862,314,983,436
16143,646.8902,200,Target,Body,845,316,1016,728
16143,646.8902,200,Target,Feet,880,654,1022,757
16143,646.8902,200,Target,Peripersonal,826,291,1035,774
16143,646.8902,201,Confederate_2,FullBody,1733,465,1917,826
16143,646.8902,205,Confederate_1,FullBody,1439,431,1554,577
16144,646.9303,202,3,FullBody,1684,444,1812,642
16144,646.9303,200,Target,Head,864,313,985,435
16144,646.9303,200,Target,Body,847,313,1018,727
16144,646.9303,200,Target,Feet,882,653,1024,755
16144,646.9303,200,Target,Peripersonal,828,290,1037,772
16144,646.9303,201,Confederate_2,FullBody,1735,467,1923,836
16145,646.9704,202,3,FullBody,1691,445,1817,643
16145,646.9704,200,Target,Head,867,312,987,434
16145,646.9704,200,Target,Body,849,312,1021,727
16145,646.9704,200,Target,Feet,884,653,1026,754
16145,646.9704,200,Target,Peripersonal,830,289,1040,771
16145,646.9704,201,Confederate_2,FullBody,1737,470,1924,835
16145,646.9704,205,Confederate_1,FullBody,1440,429,1559,590
16146,647.0105,202,3,FullBody,1694,448,1821,644
16146,647.0105,200,Target,Head,870,313,990,434
16146,647.0105,200,Target,Body,852,312,1024,727
16146,647.0105,200,Target,Feet,886,655,1027,755
16146,647.0105,200,Target,Peripersonal,832,289,1044,771
16146,647.0105,201,Confederate_2,FullBody,1752,470,1932,843
16147,647.0505,202,3,FullBody,1698,447,1827,643
16147,647.0505,200,Target,Head,872,313,993,435
16147,647.0505,200,Target,Body,855,314,1026,725
16147,647.0505,200,Target,Feet,889,656,1030,755
16147,647.0505,200,Target,Peripersonal,835,289,1045,772
16147,647.0505,201,Confederate_2,FullBody,1755,470,1929,841
16147,647.0505,205,Confederate_1,FullBody,1447,436,1569,584
16148,647.0906,202,3,FullBody,1701,446,1833,640
16148,647.0906,200,Target,Head,874,312,995,433
16148,647.0906,200,Target,Body,857,314,1027,725
16148,647.0906,200,Target,Feet,891,656,1033,754
16148,647.0906,200,Target,Peripersonal,838,288,1046,772
16148,647.0906,201,Confederate_2,FullBody,1752,469,1930,830
16148,647.0906,205,Confederate_1,FullBody,1450,434,1570,590
16149,647.1307,202,3,FullBody,1706,446,1845,642
16149,647.1307,200,Target,Head,877,311,998,432
16149,647.1307,200,Target,Body,860,313,1031,723
16149,647.1307,200,Target,Feet,894,654,1036,755
16149,647.1307,200,Target,Peripersonal,841,287,1049,772
16149,647.1307,201,Confederate_2,FullBody,1758,469,1933,846
16149,647.1307,205,Confederate_1,FullBody,1454,432,1578,593
16150,647.1708,202,3,FullBody,1712,446,1844,647
16150,647.1708,200,Target,Head,882,310,1003,432
16150,647.1708,200,Target,Body,864,314,1036,723
16150,647.1708,200,Target,Feet,899,654,1039,754
16150,647.1708,200,Target,Peripersonal,844,286,1056,772
16150,647.1708,201,Confederate_2,FullBody,1763,470,1940,853
16150,647.1708,205,Confederate_1,FullBody,1459,431,1584,595
16151,647.2108,202,3,FullBody,1718,449,1852,648
16151,647.2108,200,Target,Head,886,310,1007,432
16151,647.2108,200,Target,Body,868,313,1039,724
16151,647.2108,200,Target,Feet,901,655,1042,754
16151,647.2108,200,Target,Peripersonal,849,287,1059,771
16151,647.2108,201,Confederate_2,FullBody,1768,471,1940,852
16151,647.2108,205,Confederate_1,FullBody,1462,433,1589,598
16152,647.2509,202,3,FullBody,1720,450,1852,651
16152,647.2509,200,Target,Head,888,310,1009,432
16152,647.2509,200,Target,Body,870,312,1041,725
16152,647.2509,200,Target,Feet,903,654,1044,754
16152,647.2509,200,Target,Peripersonal,852,286,1060,771
16152,647.2509,201,Confederate_2,FullBody,1778,471,1940,853
16153,647.291,202,3,FullBody,1725,452,1858,652
16153,647.291,200,Target,Head,891,310,1012,432
16153,647.291,200,Target,Body,873,312,1044,725
16153,647.291,200,Target,Feet,906,655,1046,754
16153,647.291,200,Target,Peripersonal,854,287,1063,772
16153,647.291,201,Confederate_2,FullBody,1779,474,1940,842
16153,647.291,205,Confederate_1,FullBody,1471,436,1595,594
16154,647.331,202,3,FullBody,1730,457,1863,658
16154,647.331,200,Target,Head,895,312,1016,434
16154,647.331,200,Target,Body,876,313,1049,728
16154,647.331,200,Target,Feet,908,655,1051,756
16154,647.331,200,Target,Peripersonal,857,288,1068,773
16154,647.331,201,Confederate_2,FullBody,1782,477,1940,850
16154,647.331,205,Confederate_1,FullBody,1477,439,1599,602
16155,647.3711,202,3,FullBody,1740,459,1868,651
16155,647.3711,200,Target,Head,899,313,1020,435
16155,647.3711,200,Target,Body,880,316,1051,729
16155,647.3711,200,Target,Feet,912,658,1054,757
16155,647.3711,200,Target,Peripersonal,861,290,1070,775
16155,647.3711,201,Confederate_2,FullBody,1793,483,1940,854
16155,647.3711,205,Confederate_1,FullBody,1482,441,1604,598
16156,647.4112,202,3,FullBody,1746,464,1877,656
16156,647.4112,200,Target,Head,903,317,1024,439
16156,647.4112,200,Target,Body,884,318,1056,736
16156,647.4112,200,Target,Feet,915,664,1059,764
16156,647.4112,200,Target,Peripersonal,865,293,1075,782
16156,647.4112,201,Confederate_2,FullBody,1811,487,1929,860
16156,647.4112,205,Confederate_1,FullBody,1486,443,1610,604
16157,647.4513,202,3,FullBody,1754,466,1884,662
16157,647.4513,200,Target,Head,907,321,1028,443
16157,647.4513,200,Target,Body,888,322,1061,741
16157,647.4513,200,Target,Feet,919,667,1061,768
16157,647.4513,200,Target,Peripersonal,868,297,1080,786
16157,647.4513,201,Confederate_2,FullBody,1816,490,1929,864
16157,647.4513,205,Confederate_1,FullBody,1493,446,1616,611
16158,647.4913,202,3,FullBody,1757,469,1886,665
16158,647.4913,200,Target,Head,909,325,1029,446
16158,647.4913,200,Target,Body,890,325,1061,743
16158,647.4913,200,Target,Feet,920,670,1061,771
16158,647.4913,200,Target,Peripersonal,871,300,1081,789
16158,647.4913,205,Confederate_1,FullBody,1492,450,1619,613
16159,647.5314,202,3,FullBody,1757,470,1889,666
16159,647.5314,200,Target,Head,909,327,1030,449
